Date;Product Name;Category;Units Sold;Price;Revenue;Discount;Units Returned;Location;Platform
03/06/2024;Fish Oil;Omega;152;272;41344;7;1;USA;Walmart
03/06/2024;Multivitamin;Vitamin;144;4868;700992;17;1;Canada;Walmart
03/06/2024;Pre-Workout;Performance;151;1341;202491;2;2;UK;iHerb
03/06/2024;BCAA;Amino Acid;155;4726;73253;16;3;USA;Walmart
03/06/2024;Creatine;Performance;136;1418;192848;14;1;Canada;iHerb
03/06/2024;Zinc;Mineral;146;1022;149212;13;0;UK;Walmart
03/06/2024;Collagen Peptides;Protein;159;5158;820122;21;3;USA;Walmart
03/06/2024;Magnesium;Mineral;136;1072;145792;21;2;UK;iHerb
03/06/2024;Ashwagandha;Herbal;151;1472;222272;13;1;Canada;Walmart
03/06/2024;Melatonin;Sleep Aid;144;2626;378144;18;2;USA;Amazon
03/06/2024;Biotin;Vitamin;133;4953;658749;5;1;USA;Walmart
03/06/2024;Green Tea Extract;Fat Burner;154;4893;753522;7;0;UK;Walmart
03/06/2024;Iron Supplement;Mineral;152;5601;851352;22;1;USA;iHerb
03/06/2024;Electrolyte Powder;Hydration;145;2338;33901;14;2;Canada;Amazon
10/06/2024;Whey Protein;Protein;143;3377;482911;2;2;Canada;Amazon
10/06/2024;Vitamin C;Vitamin;151;2502;377802;23;0;UK;Walmart
10/06/2024;Fish Oil;Omega;166;5403;896898;18;0;USA;Amazon
10/06/2024;Multivitamin;Vitamin;163;1162;189406;3;2;USA;Walmart
10/06/2024;Pre-Workout;Performance;156;4601;717756;16;2;USA;Walmart
10/06/2024;BCAA;Amino Acid;153;5562;850986;0;1;UK;Amazon
10/06/2024;Creatine;Performance;158;1124;177592;2;2;UK;Walmart
10/06/2024;Zinc;Mineral;150;2283;34245;1;1;Canada;iHerb
10/06/2024;Collagen Peptides;Protein;148;1437;212676;18;3;USA;iHerb
10/06/2024;Magnesium;Mineral;174;1264;219936;19;0;Canada;iHerb
10/06/2024;Ashwagandha;Herbal;156;4629;722124;24;2;USA;iHerb
10/06/2024;Melatonin;Sleep Aid;157;5624;882968;4;3;USA;Walmart
10/06/2024;Biotin;Vitamin;143;5133;734019;0;3;Canada;Amazon
10/06/2024;Green Tea Extract;Fat Burner;141;4457;628437;17;1;UK;iHerb
10/06/2024;Iron Supplement;Mineral;137;4002;548274;12;0;Canada;iHerb
10/06/2024;Electrolyte Powder;Hydration;135;5315;717525;1;4;UK;iHerb
17/06/2024;Whey Protein;Protein;138;3885;53613;2;2;Canada;Walmart
17/06/2024;Vitamin C;Vitamin;165;4999;824835;1;0;USA;Amazon
17/06/2024;Fish Oil;Omega;132;3721;491172;1;1;UK;Walmart
17/06/2024;Multivitamin;Vitamin;163;3444;561372;22;0;Canada;iHerb
17/06/2024;Pre-Workout;Performance;170;4541;77197;2;2;USA;Walmart
17/06/2024;BCAA;Amino Acid;156;2777;433212;14;1;Canada;Walmart
17/06/2024;Creatine;Performance;148;1614;238872;8;3;UK;iHerb
17/06/2024;Zinc;Mineral;146;1876;273896;11;0;UK;Amazon
17/06/2024;Collagen Peptides;Protein;135;4037;544995;5;1;USA;Walmart
17/06/2024;Magnesium;Mineral;165;1096;18084;16;0;Canada;iHerb
17/06/2024;Ashwagandha;Herbal;149;3865;575885;2;3;UK;iHerb
17/06/2024;Melatonin;Sleep Aid;154;3813;587202;3;0;UK;Walmart
17/06/2024;Biotin;Vitamin;155;3918;60729;5;2;UK;Amazon
17/06/2024;Green Tea Extract;Fat Burner;124;377;46748;16;3;Canada;Amazon
17/06/2024;Iron Supplement;Mineral;158;1245;19671;21;1;Canada;Walmart
17/06/2024;Electrolyte Powder;Hydration;162;2988;484056;18;3;Canada;Amazon
24/06/2024;Whey Protein;Protein;130;4965;64545;8;1;USA;Walmart
24/06/2024;Vitamin C;Vitamin;121;3385;409585;2;0;UK;iHerb
24/06/2024;Fish Oil;Omega;164;4168;683552;5;3;UK;Walmart
24/06/2024;Multivitamin;Vitamin;166;5563;923458;21;2;Canada;Amazon
24/06/2024;Pre-Workout;Performance;159;2354;374286;2;0;Canada;Walmart
24/06/2024;BCAA;Amino Acid;136;2199;299064;24;1;USA;Amazon
24/06/2024;Creatine;Performance;140;2095;29330;25;3;UK;Walmart
24/06/2024;Zinc;Mineral;158;4353;687774;16;1;Canada;iHerb
24/06/2024;Collagen Peptides;Protein;160;3447;55152;0;4;UK;Walmart
24/06/2024;Magnesium;Mineral;159;2708;430572;4;2;USA;iHerb
24/06/2024;Ashwagandha;Herbal;175;2065;361375;9;2;USA;iHerb
24/06/2024;Melatonin;Sleep Aid;154;3771;580734;9;3;UK;Amazon
24/06/2024;Biotin;Vitamin;129;4878;629262;2;2;UK;Amazon
24/06/2024;Green Tea Extract;Fat Burner;163;1065;173595;5;1;Canada;Amazon
24/06/2024;Iron Supplement;Mineral;155;5648;87544;19;1;Canada;iHerb
24/06/2024;Electrolyte Powder;Hydration;146;5855;85483;13;3;Canada;Amazon
01/07/2024;Whey Protein;Protein;144;1269;182736;25;3;UK;iHerb
01/07/2024;Vitamin C;Vitamin;145;4761;690345;23;1;USA;Amazon
01/07/2024;Fish Oil;Omega;149;4893;729057;1;3;UK;iHerb
01/07/2024;Multivitamin;Vitamin;138;3466;478308;11;1;UK;Amazon
01/07/2024;Pre-Workout;Performance;152;1876;285152;19;1;UK;Amazon
01/07/2024;BCAA;Amino Acid;150;5548;83220;18;0;UK;Amazon
01/07/2024;Creatine;Performance;149;3737;556813;11;1;UK;Amazon
01/07/2024;Zinc;Mineral;156;1525;23790;1;1;UK;iHerb
01/07/2024;Collagen Peptides;Protein;146;2464;359744;25;1;UK;iHerb
01/07/2024;Magnesium;Mineral;148;2303;340844;1;1;Canada;Walmart
01/07/2024;Ashwagandha;Herbal;159;284;45156;0;3;USA;Amazon
01/07/2024;Melatonin;Sleep Aid;161;2824;454664;24;1;USA;Amazon
01/07/2024;Biotin;Vitamin;151;3981;601131;24;6;UK;Walmart
01/07/2024;Green Tea Extract;Fat Burner;160;3472;55552;9;5;UK;iHerb
01/07/2024;Iron Supplement;Mineral;158;1061;167638;13;5;UK;Amazon
01/07/2024;Electrolyte Powder;Hydration;151;111;16761;9;3;USA;Walmart
08/07/2024;Whey Protein;Protein;158;3953;624574;13;2;Canada;Walmart
08/07/2024;Vitamin C;Vitamin;147;1608;236376;7;3;Canada;Walmart
08/07/2024;Fish Oil;Omega;169;1158;195702;23;2;UK;iHerb
08/07/2024;Multivitamin;Vitamin;147;3149;462903;12;3;USA;Walmart
08/07/2024;Pre-Workout;Performance;136;1014;137904;8;0;UK;Walmart
08/07/2024;BCAA;Amino Acid;139;2136;296904;8;0;UK;Amazon
08/07/2024;Creatine;Performance;154;1485;22869;15;6;Canada;Amazon
08/07/2024;Zinc;Mineral;176;4977;875952;9;0;Canada;Amazon
08/07/2024;Collagen Peptides;Protein;142;3616;513472;17;2;Canada;iHerb
08/07/2024;Magnesium;Mineral;140;2542;35588;9;7;UK;iHerb
08/07/2024;Ashwagandha;Herbal;157;2949;462993;12;1;UK;Walmart
08/07/2024;Melatonin;Sleep Aid;163;2478;403914;19;3;UK;Walmart
08/07/2024;Biotin;Vitamin;147;1294;190218;13;0;UK;Amazon
08/07/2024;Green Tea Extract;Fat Burner;143;548;78364;3;2;UK;iHerb
08/07/2024;Iron Supplement;Mineral;150;4258;63870;15;1;USA;Walmart
08/07/2024;Electrolyte Powder;Hydration;172;5953;1023916;13;0;UK;Walmart
15/07/2024;Whey Protein;Protein;149;3986;593914;17;1;Canada;iHerb
15/07/2024;Vitamin C;Vitamin;131;1407;184317;17;2;Canada;Amazon
15/07/2024;Fish Oil;Omega;183;3662;670146;14;4;Canada;iHerb
15/07/2024;Multivitamin;Vitamin;154;3182;490028;16;2;UK;Walmart
15/07/2024;Pre-Workout;Performance;165;5758;95007;1;5;UK;iHerb
15/07/2024;BCAA;Amino Acid;165;4675;771375;2;0;UK;iHerb
15/07/2024;Creatine;Performance;131;3737;489547;5;3;UK;Amazon
15/07/2024;Zinc;Mineral;148;4264;631072;8;1;Canada;Walmart
15/07/2024;Collagen Peptides;Protein;144;3931;566064;6;2;UK;iHerb
15/07/2024;Magnesium;Mineral;124;3196;396304;18;3;Canada;iHerb
15/07/2024;Ashwagandha;Herbal;159;1755;279045;2;1;UK;Walmart
15/07/2024;Melatonin;Sleep Aid;128;2459;314752;1;3;Canada;Amazon
15/07/2024;Biotin;Vitamin;149;4582;682718;22;0;USA;iHerb
15/07/2024;Green Tea Extract;Fat Burner;157;205;32185;12;0;UK;Amazon
15/07/2024;Iron Supplement;Mineral;159;1541;245019;2;2;Canada;Amazon
15/07/2024;Electrolyte Powder;Hydration;144;100;14400;23;1;Canada;iHerb
22/07/2024;Whey Protein;Protein;154;3807;586278;21;2;USA;iHerb
22/07/2024;Vitamin C;Vitamin;169;1856;313664;23;2;Canada;Walmart
22/07/2024;Fish Oil;Omega;128;2195;28096;16;2;UK;iHerb
22/07/2024;Multivitamin;Vitamin;157;4039;634123;24;5;Canada;iHerb
22/07/2024;Pre-Workout;Performance;155;2002;31031;6;4;UK;Amazon
22/07/2024;BCAA;Amino Acid;134;3103;415802;15;1;Canada;Amazon
22/07/2024;Creatine;Performance;142;5575;79165;1;1;Canada;Amazon
22/07/2024;Zinc;Mineral;157;2911;457027;1;1;Canada;Amazon
22/07/2024;Collagen Peptides;Protein;140;4432;62048;19;2;Canada;Amazon
22/07/2024;Magnesium;Mineral;145;1033;149785;12;2;UK;iHerb
22/07/2024;Ashwagandha;Herbal;155;4223;654565;23;2;Canada;Walmart
22/07/2024;Melatonin;Sleep Aid;158;1187;187546;9;2;UK;iHerb
22/07/2024;Biotin;Vitamin;162;580;93960;7;2;UK;Amazon
22/07/2024;Green Tea Extract;Fat Burner;147;5013;736911;7;0;USA;iHerb
22/07/2024;Iron Supplement;Mineral;151;4986;752886;24;0;USA;iHerb
22/07/2024;Electrolyte Powder;Hydration;153;5929;907137;24;2;USA;Amazon
29/07/2024;Whey Protein;Protein;151;2921;441071;15;2;Canada;iHerb
29/07/2024;Vitamin C;Vitamin;155;3146;48763;18;0;Canada;iHerb
29/07/2024;Fish Oil;Omega;136;5454;741744;2;2;UK;Walmart
29/07/2024;Multivitamin;Vitamin;140;558;78120;15;0;Canada;Amazon
29/07/2024;Pre-Workout;Performance;142;3136;445312;15;1;Canada;Amazon
29/07/2024;BCAA;Amino Acid;146;4431;646926;18;1;USA;Walmart
29/07/2024;Creatine;Performance;161;5603;902083;4;1;Canada;iHerb
29/07/2024;Zinc;Mineral;165;1017;167805;22;1;Canada;Walmart
29/07/2024;Collagen Peptides;Protein;147;5241;770427;8;3;UK;iHerb
29/07/2024;Magnesium;Mineral;154;2628;404712;6;2;UK;Walmart
29/07/2024;Ashwagandha;Herbal;148;3458;511784;13;1;Canada;Walmart
29/07/2024;Melatonin;Sleep Aid;161;2347;377867;22;2;Canada;Walmart
29/07/2024;Biotin;Vitamin;153;4594;702882;8;0;USA;Amazon
29/07/2024;Green Tea Extract;Fat Burner;162;4609;746658;2;1;Canada;Walmart
29/07/2024;Iron Supplement;Mineral;126;4266;537516;4;1;USA;Walmart
29/07/2024;Electrolyte Powder;Hydration;173;5013;867249;23;5;UK;Amazon
05/08/2024;Whey Protein;Protein;168;5813;976584;2;3;UK;Walmart
05/08/2024;Vitamin C;Vitamin;161;1408;226688;6;4;Canada;Walmart
05/08/2024;Fish Oil;Omega;150;520;78000;2;1;Canada;Amazon
05/08/2024;Multivitamin;Vitamin;145;2538;36801;5;0;Canada;Walmart
05/08/2024;Pre-Workout;Performance;155;3544;54932;7;0;Canada;Amazon
05/08/2024;BCAA;Amino Acid;144;4007;577008;19;1;UK;Amazon
05/08/2024;Creatine;Performance;155;5803;899465;4;6;Canada;iHerb
05/08/2024;Zinc;Mineral;146;3862;563852;12;2;UK;iHerb
05/08/2024;Collagen Peptides;Protein;146;3444;502824;13;0;USA;iHerb
05/08/2024;Magnesium;Mineral;174;3046;530004;4;2;Canada;Walmart
05/08/2024;Ashwagandha;Herbal;143;2123;303589;1;2;Canada;Amazon
05/08/2024;Melatonin;Sleep Aid;155;1237;191735;22;0;UK;iHerb
05/08/2024;Biotin;Vitamin;173;2702;467446;19;3;USA;iHerb
05/08/2024;Green Tea Extract;Fat Burner;145;3166;45907;23;2;USA;iHerb
05/08/2024;Iron Supplement;Mineral;140;2152;30128;7;0;Canada;iHerb
05/08/2024;Electrolyte Powder;Hydration;156;2937;458172;16;1;UK;Amazon
12/08/2024;Whey Protein;Protein;126;163;20538;21;2;UK;Walmart
12/08/2024;Vitamin C;Vitamin;126;2393;301518;14;1;Canada;iHerb
12/08/2024;Fish Oil;Omega;149;1689;251661;19;3;UK;Amazon
12/08/2024;Multivitamin;Vitamin;176;470;82720;18;4;UK;iHerb
12/08/2024;Pre-Workout;Performance;141;1273;179493;16;1;Canada;Walmart
12/08/2024;BCAA;Amino Acid;160;2824;45184;13;0;UK;Walmart
12/08/2024;Creatine;Performance;147;1916;281652;22;0;Canada;Walmart
12/08/2024;Zinc;Mineral;155;556;86180;2;0;UK;Amazon
12/08/2024;Collagen Peptides;Protein;163;5612;914756;18;3;USA;Amazon
12/08/2024;Magnesium;Mineral;130;5106;66378;22;0;UK;iHerb
12/08/2024;Ashwagandha;Herbal;175;4073;712775;17;0;UK;Walmart
12/08/2024;Melatonin;Sleep Aid;146;4813;702698;21;2;USA;iHerb
12/08/2024;Biotin;Vitamin;136;4504;612544;14;2;USA;Amazon
12/08/2024;Green Tea Extract;Fat Burner;162;1623;262926;23;2;UK;Walmart
12/08/2024;Iron Supplement;Mineral;154;5658;871332;14;1;Canada;iHerb
12/08/2024;Electrolyte Powder;Hydration;147;3079;452613;22;1;USA;iHerb
19/08/2024;Whey Protein;Protein;163;5122;834886;18;3;UK;iHerb
19/08/2024;Vitamin C;Vitamin;146;5212;760952;12;0;USA;Walmart
19/08/2024;Fish Oil;Omega;133;4755;632415;18;0;USA;Amazon
19/08/2024;Multivitamin;Vitamin;164;4965;81426;12;2;USA;Walmart
19/08/2024;Pre-Workout;Performance;146;5207;760222;1;4;USA;iHerb
19/08/2024;BCAA;Amino Acid;155;414;64170;3;1;USA;Amazon
19/08/2024;Creatine;Performance;158;4262;673396;5;1;USA;Amazon
19/08/2024;Zinc;Mineral;155;3825;592875;15;1;USA;iHerb
19/08/2024;Collagen Peptides;Protein;163;3066;499758;19;5;Canada;Amazon
19/08/2024;Magnesium;Mineral;136;5392;733312;9;1;Canada;iHerb
19/08/2024;Ashwagandha;Herbal;149;2304;343296;1;0;USA;iHerb
19/08/2024;Melatonin;Sleep Aid;148;4823;713804;3;3;Canada;Walmart
19/08/2024;Biotin;Vitamin;168;4698;789264;3;1;Canada;iHerb
19/08/2024;Green Tea Extract;Fat Burner;144;4897;705168;23;2;Canada;Amazon
19/08/2024;Iron Supplement;Mineral;156;4027;628212;2;3;Canada;Walmart
19/08/2024;Electrolyte Powder;Hydration;151;560;84560;12;3;UK;iHerb
26/08/2024;Whey Protein;Protein;165;1307;215655;6;3;USA;Amazon
26/08/2024;Vitamin C;Vitamin;168;320;53760;4;4;UK;iHerb
26/08/2024;Fish Oil;Omega;139;4304;598256;6;3;USA;Amazon
26/08/2024;Multivitamin;Vitamin;150;1817;27255;12;1;USA;Amazon
26/08/2024;Pre-Workout;Performance;168;5881;988008;16;0;USA;Walmart
26/08/2024;BCAA;Amino Acid;121;2174;263054;8;0;Canada;Walmart
26/08/2024;Creatine;Performance;155;139;21545;13;2;USA;Amazon
26/08/2024;Zinc;Mineral;129;3892;502068;24;0;UK;Amazon
26/08/2024;Collagen Peptides;Protein;152;1118;169936;23;2;UK;Amazon
26/08/2024;Magnesium;Mineral;130;1254;16302;15;1;UK;Amazon
26/08/2024;Ashwagandha;Herbal;150;3659;54885;13;0;USA;iHerb
26/08/2024;Melatonin;Sleep Aid;142;5501;781142;18;5;UK;iHerb
26/08/2024;Biotin;Vitamin;143;4015;574145;11;0;Canada;Amazon
26/08/2024;Green Tea Extract;Fat Burner;140;4481;62734;24;2;USA;iHerb
26/08/2024;Iron Supplement;Mineral;142;2922;414924;21;2;UK;Walmart
26/08/2024;Electrolyte Powder;Hydration;153;569;87057;16;4;USA;Amazon
02/09/2024;Whey Protein;Protein;153;5066;775098;8;4;UK;Walmart
02/09/2024;Vitamin C;Vitamin;185;4241;784585;14;3;USA;Amazon
02/09/2024;Fish Oil;Omega;166;508;84328;8;1;UK;Amazon
02/09/2024;Multivitamin;Vitamin;147;1936;284592;17;1;USA;Amazon
02/09/2024;Pre-Workout;Performance;161;434;69874;16;4;Canada;Amazon
02/09/2024;BCAA;Amino Acid;158;5523;872634;17;1;USA;iHerb
02/09/2024;Creatine;Performance;166;3122;518252;18;3;USA;Amazon
02/09/2024;Zinc;Mineral;144;1548;222912;6;3;UK;Amazon
02/09/2024;Collagen Peptides;Protein;145;433;62785;2;0;USA;iHerb
02/09/2024;Magnesium;Mineral;143;2824;403832;25;3;UK;iHerb
02/09/2024;Ashwagandha;Herbal;149;2738;407962;2;0;UK;Amazon
02/09/2024;Melatonin;Sleep Aid;160;1537;24592;7;1;UK;iHerb
02/09/2024;Biotin;Vitamin;159;4298;683382;18;2;Canada;Amazon
02/09/2024;Green Tea Extract;Fat Burner;160;3936;62976;24;2;USA;iHerb
02/09/2024;Iron Supplement;Mineral;154;2666;410564;18;3;Canada;iHerb
02/09/2024;Electrolyte Powder;Hydration;139;5262;731418;21;3;UK;Amazon
09/09/2024;Whey Protein;Protein;175;4282;74935;1;1;USA;Amazon
09/09/2024;Vitamin C;Vitamin;148;3507;519036;2;2;UK;iHerb
09/09/2024;Fish Oil;Omega;148;5092;753616;14;3;Canada;Amazon
09/09/2024;Multivitamin;Vitamin;158;4773;754134;1;0;USA;iHerb
09/09/2024;Pre-Workout;Performance;129;2177;280833;25;1;USA;iHerb
09/09/2024;BCAA;Amino Acid;156;2609;407004;8;2;USA;Walmart
09/09/2024;Creatine;Performance;149;396;59004;19;0;UK;Walmart
09/09/2024;Zinc;Mineral;161;4345;699545;8;1;USA;iHerb
09/09/2024;Collagen Peptides;Protein;150;3537;53055;1;3;UK;iHerb
09/09/2024;Magnesium;Mineral;163;4049;659987;14;6;USA;Amazon
09/09/2024;Ashwagandha;Herbal;142;3907;554794;24;2;USA;Walmart
09/09/2024;Melatonin;Sleep Aid;138;4556;628728;19;0;UK;iHerb
09/09/2024;Biotin;Vitamin;150;5375;80625;4;2;USA;iHerb
09/09/2024;Green Tea Extract;Fat Burner;141;5703;804123;6;0;UK;Walmart
09/09/2024;Iron Supplement;Mineral;127;4209;534543;8;2;USA;iHerb
09/09/2024;Electrolyte Powder;Hydration;174;2996;521304;19;0;Canada;iHerb
16/09/2024;Whey Protein;Protein;143;3274;468182;14;0;UK;iHerb
16/09/2024;Vitamin C;Vitamin;139;3174;441186;1;1;USA;Amazon
16/09/2024;Fish Oil;Omega;151;4662;703962;2;0;USA;iHerb
16/09/2024;Multivitamin;Vitamin;143;3284;469612;25;1;UK;Walmart
16/09/2024;Pre-Workout;Performance;159;525;83475;5;2;UK;iHerb
16/09/2024;BCAA;Amino Acid;167;2734;456578;24;3;Canada;iHerb
16/09/2024;Creatine;Performance;142;3022;429124;12;1;USA;Amazon
16/09/2024;Zinc;Mineral;142;4893;694806;22;0;UK;Walmart
16/09/2024;Collagen Peptides;Protein;163;3137;511331;23;1;UK;Amazon
16/09/2024;Magnesium;Mineral;138;3365;46437;19;6;USA;Walmart
16/09/2024;Ashwagandha;Herbal;159;1381;219579;23;1;UK;Walmart
16/09/2024;Melatonin;Sleep Aid;171;4576;782496;18;6;Canada;iHerb
16/09/2024;Biotin;Vitamin;160;3786;60576;9;0;Canada;Amazon
16/09/2024;Green Tea Extract;Fat Burner;140;3744;52416;23;3;Canada;Walmart
16/09/2024;Iron Supplement;Mineral;124;2226;276024;6;0;USA;Walmart
16/09/2024;Electrolyte Powder;Hydration;146;3891;568086;14;1;UK;iHerb
23/09/2024;Whey Protein;Protein;158;2731;431498;2;1;Canada;iHerb
23/09/2024;Vitamin C;Vitamin;134;178;23852;12;0;USA;Amazon
23/09/2024;Fish Oil;Omega;159;3774;600066;4;0;UK;Amazon
23/09/2024;Multivitamin;Vitamin;166;1495;24817;17;2;USA;Walmart
23/09/2024;Pre-Workout;Performance;149;5435;809815;6;1;Canada;Walmart
23/09/2024;BCAA;Amino Acid;144;5582;803808;21;2;USA;iHerb
23/09/2024;Creatine;Performance;167;5729;956743;13;0;Canada;Walmart
23/09/2024;Zinc;Mineral;148;3002;444296;23;1;UK;Amazon
23/09/2024;Collagen Peptides;Protein;150;4805;72075;18;1;Canada;iHerb
23/09/2024;Magnesium;Mineral;132;1655;21846;7;0;Canada;Amazon
23/09/2024;Ashwagandha;Herbal;161;307;49427;8;3;UK;iHerb
23/09/2024;Melatonin;Sleep Aid;169;1045;176605;2;1;USA;iHerb
23/09/2024;Biotin;Vitamin;151;5573;841523;14;1;USA;Amazon
23/09/2024;Green Tea Extract;Fat Burner;142;4983;707586;11;0;Canada;Walmart
23/09/2024;Iron Supplement;Mineral;131;3325;435575;16;1;UK;Amazon
23/09/2024;Electrolyte Powder;Hydration;135;5534;74709;4;2;Canada;iHerb
30/09/2024;Whey Protein;Protein;153;1753;268209;24;2;Canada;iHerb
30/09/2024;Vitamin C;Vitamin;164;4697;770308;2;1;UK;Walmart
30/09/2024;Fish Oil;Omega;146;1467;214182;18;0;USA;iHerb
30/09/2024;Multivitamin;Vitamin;138;1492;205896;24;3;Canada;Amazon
30/09/2024;Pre-Workout;Performance;154;5438;837452;6;3;UK;Amazon
30/09/2024;BCAA;Amino Acid;138;3791;523158;18;0;UK;iHerb
30/09/2024;Creatine;Performance;142;2787;395754;19;2;Canada;iHerb
30/09/2024;Zinc;Mineral;140;4145;58030;11;0;Canada;Amazon
30/09/2024;Collagen Peptides;Protein;144;1541;221904;14;2;USA;iHerb
30/09/2024;Magnesium;Mineral;153;1638;250614;11;2;UK;Walmart
30/09/2024;Ashwagandha;Herbal;156;4645;72462;16;0;Canada;Walmart
30/09/2024;Melatonin;Sleep Aid;157;5967;936819;17;2;UK;iHerb
30/09/2024;Biotin;Vitamin;150;5984;89760;19;2;UK;iHerb
30/09/2024;Green Tea Extract;Fat Burner;129;4543;586047;19;0;USA;Amazon
30/09/2024;Iron Supplement;Mineral;155;4801;744155;6;2;USA;iHerb
30/09/2024;Electrolyte Powder;Hydration;142;4167;591714;3;2;USA;iHerb
07/10/2024;Whey Protein;Protein;140;2768;38752;23;2;Canada;Amazon
07/10/2024;Vitamin C;Vitamin;128;2687;343936;2;1;USA;iHerb
07/10/2024;Fish Oil;Omega;157;5878;922846;23;1;USA;iHerb
07/10/2024;Multivitamin;Vitamin;158;5494;868052;2;1;USA;iHerb
07/10/2024;Pre-Workout;Performance;143;1846;263978;12;2;UK;Amazon
07/10/2024;BCAA;Amino Acid;150;1332;19980;22;4;UK;Walmart
07/10/2024;Creatine;Performance;154;1657;255178;2;0;Canada;Amazon
07/10/2024;Zinc;Mineral;147;3928;577416;8;2;UK;iHerb
07/10/2024;Collagen Peptides;Protein;145;4169;604505;5;1;UK;Walmart
07/10/2024;Magnesium;Mineral;164;3679;603356;16;1;USA;Amazon
07/10/2024;Ashwagandha;Herbal;142;2074;294508;7;0;Canada;Amazon
07/10/2024;Melatonin;Sleep Aid;143;5809;830687;15;2;Canada;Amazon
07/10/2024;Biotin;Vitamin;121;5073;613833;16;0;UK;Walmart
07/10/2024;Green Tea Extract;Fat Burner;147;5218;767046;2;2;USA;iHerb
07/10/2024;Iron Supplement;Mineral;162;4548;736776;19;2;USA;Walmart
07/10/2024;Electrolyte Powder;Hydration;131;4982;652642;6;0;UK;Walmart
14/10/2024;Whey Protein;Protein;146;1633;238418;17;0;UK;iHerb
14/10/2024;Vitamin C;Vitamin;132;1418;187176;21;3;UK;Walmart
14/10/2024;Fish Oil;Omega;160;3616;57856;5;1;USA;iHerb
14/10/2024;Multivitamin;Vitamin;150;1473;22095;7;3;Canada;iHerb
14/10/2024;Pre-Workout;Performance;147;5957;875679;13;1;Canada;Walmart
14/10/2024;BCAA;Amino Acid;161;226;36386;2;1;UK;Walmart
14/10/2024;Creatine;Performance;138;4664;643632;3;1;Canada;iHerb
14/10/2024;Zinc;Mineral;139;4817;669563;18;2;USA;Amazon
14/10/2024;Collagen Peptides;Protein;139;1732;240748;1;0;Canada;Walmart
14/10/2024;Magnesium;Mineral;159;3871;615489;2;3;Canada;iHerb
14/10/2024;Ashwagandha;Herbal;185;4523;836755;21;2;Canada;Amazon
14/10/2024;Melatonin;Sleep Aid;143;3561;509223;1;3;Canada;iHerb
14/10/2024;Biotin;Vitamin;159;3928;624552;17;0;USA;Walmart
14/10/2024;Green Tea Extract;Fat Burner;145;3836;55622;5;0;USA;iHerb
14/10/2024;Iron Supplement;Mineral;151;2672;403472;16;0;USA;Amazon
14/10/2024;Electrolyte Powder;Hydration;135;1309;176715;22;0;USA;Amazon
21/10/2024;Whey Protein;Protein;156;2999;467844;19;1;USA;Walmart
21/10/2024;Vitamin C;Vitamin;158;3965;62647;19;2;UK;iHerb
21/10/2024;Fish Oil;Omega;154;5745;88473;9;2;UK;Walmart
21/10/2024;Multivitamin;Vitamin;130;306;39780;21;1;UK;Walmart
21/10/2024;Pre-Workout;Performance;159;3322;528198;23;1;USA;iHerb
21/10/2024;BCAA;Amino Acid;157;330;51810;17;1;UK;iHerb
21/10/2024;Creatine;Performance;159;2979;473661;16;3;Canada;Amazon
21/10/2024;Zinc;Mineral;161;2795;449995;3;1;UK;Amazon
21/10/2024;Collagen Peptides;Protein;178;3684;655752;16;2;Canada;iHerb
21/10/2024;Magnesium;Mineral;155;2797;433535;4;0;USA;Walmart
21/10/2024;Ashwagandha;Herbal;130;4141;53833;22;2;USA;iHerb
21/10/2024;Melatonin;Sleep Aid;141;1965;277065;24;1;Canada;Amazon
21/10/2024;Biotin;Vitamin;137;2976;407712;22;1;UK;Amazon
21/10/2024;Green Tea Extract;Fat Burner;146;5463;797598;22;2;Canada;Walmart
21/10/2024;Iron Supplement;Mineral;139;5878;817042;15;2;Canada;iHerb
21/10/2024;Electrolyte Powder;Hydration;148;3145;46546;18;3;Canada;iHerb
28/10/2024;Whey Protein;Protein;150;2701;40515;4;4;UK;Amazon
28/10/2024;Vitamin C;Vitamin;143;4577;654511;2;3;USA;Walmart
28/10/2024;Fish Oil;Omega;154;1838;283052;16;2;Canada;iHerb
28/10/2024;Multivitamin;Vitamin;141;4892;689772;21;1;USA;iHerb
28/10/2024;Pre-Workout;Performance;157;4695;737115;12;2;USA;Walmart
28/10/2024;BCAA;Amino Acid;147;189;27783;2;2;UK;Walmart
28/10/2024;Creatine;Performance;164;1331;218284;11;2;Canada;Amazon
28/10/2024;Zinc;Mineral;136;216;29376;1;0;UK;Amazon
28/10/2024;Collagen Peptides;Protein;145;4055;587975;2;2;USA;iHerb
28/10/2024;Magnesium;Mineral;149;2447;364603;18;2;Canada;Amazon
28/10/2024;Ashwagandha;Herbal;150;1729;25935;6;2;USA;iHerb
28/10/2024;Melatonin;Sleep Aid;143;287;41041;16;1;USA;Amazon
28/10/2024;Biotin;Vitamin;147;1471;216237;6;0;USA;iHerb
28/10/2024;Green Tea Extract;Fat Burner;174;121;21054;3;0;USA;Walmart
28/10/2024;Iron Supplement;Mineral;153;3493;534429;9;3;Canada;Amazon
28/10/2024;Electrolyte Powder;Hydration;143;4606;658658;11;2;Canada;Amazon
04/11/2024;Whey Protein;Protein;156;352;54912;24;2;UK;Amazon
04/11/2024;Vitamin C;Vitamin;169;3416;577304;23;1;Canada;Walmart
